date,vegetable,season,month,Temp,disaster,condition,Price
2024-07-16,garlic,monsoon,jul,30,no,fresh,56.0
2024-07-16,cabbage,monsoon,jul,30,no,fresh,44.0
2024-07-16,cauliflower,monsoon,jul,30,no,fresh,25.0
2024-07-16,chilly,monsoon,jul,30,no,fresh,37.0
2024-07-16,okra,monsoon,jul,30,no,fresh,54.0
2024-07-16,brinjal,monsoon,jul,30,yes,average,91.2
2024-07-16,ginger,monsoon,jul,30,no,average,76.8
2024-07-17,potato,monsoon,jul,30,no,fresh,10.0
2024-07-17,tomato,monsoon,jul,30,no,fresh,97.0
2024-07-17,peas,monsoon,jul,30,yes,fresh,63.6
2024-07-17,pumkin,monsoon,jul,30,no,fresh,61.0
2024-07-17,cucumber,monsoon,jul,30,no,fresh,82.0
2024-07-17,pointed gourd,monsoon,jul,30,no,average,8.8
2024-07-17,raddish,monsoon,jul,30,no,fresh,23.0
2024-07-17,bitter gourd,monsoon,jul,30,no,average,20.0
2024-07-17,onion,monsoon,jul,30,no,fresh,56.0
2024-07-17,garlic,monsoon,jul,30,no,fresh,70.0
2024-07-17,cabbage,monsoon,jul,30,no,fresh,87.0
2024-07-17,cauliflower,monsoon,jul,30,no,fresh,66.0
2024-07-17,chilly,monsoon,jul,30,no,fresh,79.0
2024-07-17,okra,monsoon,jul,30,no,fresh,59.0
2024-07-17,brinjal,monsoon,jul,30,no,scrap,48.5
2024-07-17,ginger,monsoon,jul,30,yes,fresh,27.6
2024-07-18,potato,monsoon,jul,30,no,scrap,10.5
2024-07-18,tomato,monsoon,jul,30,no,average,71.2
2024-07-18,peas,monsoon,jul,30,no,fresh,57.0
2024-07-18,pumkin,monsoon,jul,30,no,fresh,33.0
2024-07-18,cucumber,monsoon,jul,30,yes,average,57.6
2024-07-18,pointed gourd,monsoon,jul,30,no,fresh,71.0
2024-07-18,raddish,monsoon,jul,30,no,fresh,19.0
2024-07-18,bitter gourd,monsoon,jul,30,no,fresh,14.0
2024-07-18,onion,monsoon,jul,30,yes,fresh,55.2
2024-07-18,garlic,monsoon,jul,30,no,scrap,38.0
2024-07-18,cabbage,monsoon,jul,30,no,scrap,34.5
2024-07-18,cauliflower,monsoon,jul,30,no,fresh,44.0
2024-07-18,chilly,monsoon,jul,30,no,fresh,62.0
2024-07-18,okra,monsoon,jul,30,no,average,30.4
2024-07-18,brinjal,monsoon,jul,30,no,fresh,27.0
2024-07-18,ginger,monsoon,jul,30,no,scrap,39.0
2024-07-19,potato,monsoon,jul,30,no,fresh,22.0
2024-07-19,tomato,monsoon,jul,30,yes,fresh,68.4
2024-07-19,peas,monsoon,jul,30,no,average,62.4
2024-07-19,pumkin,monsoon,jul,30,no,fresh,12.0
2024-07-19,cucumber,monsoon,jul,30,no,fresh,100.0
2024-07-19,pointed gourd,monsoon,jul,30,yes,fresh,72.0
2024-07-19,raddish,monsoon,jul,30,no,fresh,97.0
2024-07-19,bitter gourd,monsoon,jul,30,no,average,53.6
2024-07-19,onion,monsoon,jul,30,yes,fresh,108.0
2024-07-19,garlic,monsoon,jul,30,no,fresh,40.0
2024-07-19,cabbage,monsoon,jul,30,no,average,61.6
2024-07-19,cauliflower,monsoon,jul,30,no,fresh,27.0
2024-07-19,chilly,monsoon,jul,30,no,average,53.6
2024-07-19,okra,monsoon,jul,30,no,fresh,36.0
2024-07-19,brinjal,monsoon,jul,30,no,average,24.0
2024-07-19,ginger,monsoon,jul,30,no,fresh,83.0
2024-07-20,potato,monsoon,jul,30,yes,fresh,84.0
2024-07-20,tomato,monsoon,jul,30,yes,fresh,120.0
2024-07-20,peas,monsoon,jul,30,yes,fresh,57.6
2024-07-20,pumkin,monsoon,jul,30,no,scrap,26.5
2024-07-20,cucumber,monsoon,jul,30,yes,fresh,18.0
2024-07-20,pointed gourd,monsoon,jul,30,no,fresh,72.0
2024-07-20,raddish,monsoon,jul,30,no,fresh,97.0
2024-07-20,bitter gourd,monsoon,jul,30,no,fresh,20.0
2024-07-20,onion,monsoon,jul,30,no,fresh,70.0
2024-07-20,garlic,monsoon,jul,30,no,average,36.0
2024-07-20,cabbage,monsoon,jul,30,no,fresh,70.0
2024-07-20,cauliflower,monsoon,jul,30,no,fresh,46.0
2024-07-20,chilly,monsoon,jul,30,no,fresh,95.0
2024-07-20,okra,monsoon,jul,30,no,average,60.8
2024-07-20,brinjal,monsoon,jul,30,no,average,56.8
2024-07-20,ginger,monsoon,jul,30,no,fresh,63.0
2024-07-21,potato,monsoon,jul,30,no,fresh,93.0
2024-07-21,tomato,monsoon,jul,30,yes,fresh,30.0
2024-07-21,peas,monsoon,jul,30,yes,average,10.56
2024-07-21,pumkin,monsoon,jul,30,no,fresh,68.0
2024-07-21,cucumber,monsoon,jul,30,no,fresh,70.0
2024-07-21,pointed gourd,monsoon,jul,30,no,average,15.2
2024-07-21,raddish,monsoon,jul,30,yes,fresh,31.2
2024-07-21,bitter gourd,monsoon,jul,30,no,fresh,31.0
2024-07-21,onion,monsoon,jul,30,no,average,71.2
2024-07-21,garlic,monsoon,jul,30,no,average,56.8
2024-07-21,cabbage,monsoon,jul,30,no,fresh,46.0
2024-07-21,cauliflower,monsoon,jul,30,no,average,62.4
2024-07-21,chilly,monsoon,jul,30,no,fresh,59.0
2024-07-21,okra,monsoon,jul,30,no,fresh,43.0
2024-07-21,brinjal,monsoon,jul,30,no,fresh,13.0
2024-07-21,ginger,monsoon,jul,30,no,fresh,44.0
2024-07-22,potato,monsoon,jul,30,no,fresh,81.0
2024-07-22,tomato,monsoon,jul,30,no,fresh,71.0
2024-07-22,peas,monsoon,jul,30,no,fresh,67.0
2024-07-22,pumkin,monsoon,jul,30,no,fresh,67.0
2024-07-22,cucumber,monsoon,jul,30,no,fresh,96.0
2024-07-22,pointed gourd,monsoon,jul,30,no,fresh,76.0
2024-07-22,raddish,monsoon,jul,30,no,fresh,61.0
2024-07-22,bitter gourd,monsoon,jul,30,no,fresh,11.0
2024-07-22,onion,monsoon,jul,30,no,fresh,85.0
2024-07-22,garlic,monsoon,jul,30,no,fresh,29.0
2024-07-22,cabbage,monsoon,jul,30,no,fresh,22.0
2024-07-22,cauliflower,monsoon,jul,30,no,fresh,73.0
2024-07-22,chilly,monsoon,jul,30,no,fresh,36.0
2024-07-22,okra,monsoon,jul,30,yes,average,28.8
2024-07-22,brinjal,monsoon,jul,30,no,fresh,47.0
2024-07-22,ginger,monsoon,jul,30,no,fresh,15.0
2024-07-23,potato,monsoon,jul,30,no,fresh,97.0
2024-07-23,tomato,monsoon,jul,30,no,average,49.6
2024-07-23,peas,monsoon,jul,30,yes,average,11.52
2024-07-23,pumkin,monsoon,jul,30,no,fresh,26.0
2024-07-23,cucumber,monsoon,jul,30,no,fresh,61.0
2024-07-23,pointed gourd,monsoon,jul,30,no,fresh,18.0
2024-07-23,raddish,monsoon,jul,30,no,average,24.0
2024-07-23,bitter gourd,monsoon,jul,30,no,fresh,91.0
2024-07-23,onion,monsoon,jul,30,no,fresh,12.0
2024-07-23,garlic,monsoon,jul,30,no,fresh,10.0
2024-07-23,cabbage,monsoon,jul,30,no,fresh,66.0
2024-07-23,cauliflower,monsoon,jul,30,no,average,52.8
2024-07-23,chilly,monsoon,jul,30,no,average,26.4
2024-07-23,okra,monsoon,jul,30,yes,average,74.88
2024-07-23,brinjal,monsoon,jul,30,no,scrap,29.0
2024-07-23,ginger,monsoon,jul,30,no,fresh,14.0
2024-07-24,potato,monsoon,jul,30,yes,fresh,67.2
2024-07-24,tomato,monsoon,jul,30,no,fresh,24.0
2024-07-24,peas,monsoon,jul,30,no,scrap,27.5
2024-07-24,pumkin,monsoon,jul,30,no,fresh,79.0
2024-07-24,cucumber,monsoon,jul,30,no,average,58.4
2024-07-24,pointed gourd,monsoon,jul,30,no,fresh,97.0
2024-07-24,raddish,monsoon,jul,30,no,average,41.6
2024-07-24,bitter gourd,monsoon,jul,30,no,scrap,26.5
2024-07-24,onion,monsoon,jul,30,no,fresh,23.0
2024-07-24,garlic,monsoon,jul,30,no,fresh,32.0
2024-07-24,cabbage,monsoon,jul,30,yes,average,21.12
2024-07-24,cauliflower,monsoon,jul,30,no,fresh,26.0
2024-07-24,chilly,monsoon,jul,30,no,fresh,94.0
2024-07-24,okra,monsoon,jul,30,no,fresh,34.0
2024-07-24,brinjal,monsoon,jul,30,no,average,17.6
2024-07-24,ginger,monsoon,jul,30,no,fresh,22.0
2024-07-25,potato,monsoon,jul,30,no,average,74.4
2024-07-25,tomato,monsoon,jul,30,no,average,12.0
2024-07-25,peas,monsoon,jul,30,no,fresh,98.0
2024-07-25,pumkin,monsoon,jul,30,no,scrap,42.5
2024-07-25,cucumber,monsoon,jul,30,no,average,27.2
2024-07-25,pointed gourd,monsoon,jul,30,no,fresh,54.0
2024-07-25,raddish,monsoon,jul,30,no,fresh,97.0
2024-07-25,bitter gourd,monsoon,jul,30,yes,fresh,44.4
2024-07-25,onion,monsoon,jul,30,yes,average,71.04
2024-07-25,garlic,monsoon,jul,30,yes,fresh,25.2
2024-07-25,cabbage,monsoon,jul,30,no,fresh,51.0
2024-07-25,cauliflower,monsoon,jul,30,no,fresh,44.0
2024-07-25,chilly,monsoon,jul,30,no,fresh,71.0
2024-07-25,okra,monsoon,jul,30,no,fresh,100.0
2024-07-25,brinjal,monsoon,jul,30,no,fresh,59.0
2024-07-25,ginger,monsoon,jul,30,yes,fresh,45.6
2024-07-26,potato,monsoon,jul,30,no,fresh,97.0
2024-07-26,tomato,monsoon,jul,30,yes,fresh,34.8
2024-07-26,peas,monsoon,jul,30,no,fresh,72.0
2024-07-26,pumkin,monsoon,jul,30,no,fresh,94.0
2024-07-26,cucumber,monsoon,jul,30,no,average,37.6
2024-07-26,pointed gourd,monsoon,jul,30,no,fresh,29.0
2024-07-26,raddish,monsoon,jul,30,no,fresh,38.0
2024-07-26,bitter gourd,monsoon,jul,30,no,fresh,15.0
2024-07-26,onion,monsoon,jul,30,yes,fresh,110.4
2024-07-26,garlic,monsoon,jul,30,no,fresh,43.0
2024-07-26,cabbage,monsoon,jul,30,no,fresh,34.0
2024-07-26,cauliflower,monsoon,jul,30,no,fresh,27.0
2024-07-26,chilly,monsoon,jul,30,no,average,35.2
2024-07-26,okra,monsoon,jul,30,no,scrap,29.5
2024-07-26,brinjal,monsoon,jul,30,no,fresh,95.0
2024-07-26,ginger,monsoon,jul,30,no,fresh,23.0
2024-07-27,potato,monsoon,jul,30,yes,fresh,97.2
2024-07-27,tomato,monsoon,jul,30,no,fresh,68.0
2024-07-27,peas,monsoon,jul,30,no,fresh,72.0
2024-07-27,pumkin,monsoon,jul,30,yes,fresh,115.2
2024-07-27,cucumber,monsoon,jul,30,no,average,71.2
2024-07-27,pointed gourd,monsoon,jul,30,no,fresh,72.0
2024-07-27,raddish,monsoon,jul,30,yes,fresh,19.2
2024-07-27,bitter gourd,monsoon,jul,30,no,fresh,60.0
2024-07-27,onion,monsoon,jul,30,no,fresh,92.0
2024-07-27,garlic,monsoon,jul,30,no,scrap,32.5
2024-07-27,cabbage,monsoon,jul,30,no,fresh,25.0
2024-07-27,cauliflower,monsoon,jul,30,no,scrap,30.5
2024-07-27,chilly,monsoon,jul,30,no,fresh,26.0
2024-07-27,okra,monsoon,jul,30,yes,fresh,15.6
2024-07-27,brinjal,monsoon,jul,30,yes,fresh,24.0
2024-07-27,ginger,monsoon,jul,30,no,fresh,12.0
2024-07-28,potato,monsoon,jul,30,no,scrap,13.5
2024-07-28,tomato,monsoon,jul,30,yes,fresh,106.8
2024-07-28,peas,monsoon,jul,30,no,fresh,73.0
2024-07-28,pumkin,monsoon,jul,30,yes,fresh,54.0
2024-07-28,cucumber,monsoon,jul,30,no,scrap,12.5
2024-07-28,pointed gourd,monsoon,jul,30,yes,fresh,36.0
2024-07-28,raddish,monsoon,jul,30,no,fresh,92.0
2024-07-28,bitter gourd,monsoon,jul,30,yes,fresh,19.2
2024-07-28,onion,monsoon,jul,30,no,scrap,26.5
2024-07-28,garlic,monsoon,jul,30,yes,scrap,47.4
2024-07-28,cabbage,monsoon,jul,30,no,fresh,72.0
2024-07-28,cauliflower,monsoon,jul,30,no,fresh,60.0
2024-07-28,chilly,monsoon,jul,30,no,fresh,62.0
2024-07-28,okra,monsoon,jul,30,no,average,32.8
2024-07-28,brinjal,monsoon,jul,30,yes,fresh,25.2
2024-07-28,ginger,monsoon,jul,30,no,fresh,20.0
2024-07-29,potato,monsoon,jul,30,no,fresh,44.0
2024-07-29,tomato,monsoon,jul,30,no,fresh,61.0
2024-07-29,peas,monsoon,jul,30,no,fresh,23.0
2024-07-29,pumkin,monsoon,jul,30,no,fresh,65.0
2024-07-29,cucumber,monsoon,jul,30,no,fresh,98.0
2024-07-29,pointed gourd,monsoon,jul,30,no,fresh,85.0
2024-07-29,raddish,monsoon,jul,30,yes,average,42.24
2024-07-29,bitter gourd,monsoon,jul,30,no,average,67.2
2024-07-29,onion,monsoon,jul,30,no,fresh,13.0
2024-07-29,garlic,monsoon,jul,30,no,fresh,48.0
2024-07-29,cabbage,monsoon,jul,30,no,scrap,33.0
2024-07-29,cauliflower,monsoon,jul,30,no,fresh,54.0
2024-07-29,chilly,monsoon,jul,30,no,fresh,13.0
2024-07-29,okra,monsoon,jul,30,yes,fresh,93.6
2024-07-29,brinjal,monsoon,jul,30,no,fresh,92.0
2024-07-29,ginger,monsoon,jul,30,yes,fresh,110.4
2024-07-30,potato,monsoon,jul,30,no,fresh,84.0
2024-07-30,tomato,monsoon,jul,30,no,fresh,61.0
2024-07-30,peas,monsoon,jul,30,no,fresh,65.0
2024-07-30,pumkin,monsoon,jul,30,no,fresh,63.0
2024-07-30,cucumber,monsoon,jul,30,no,average,78.4
2024-07-30,pointed gourd,monsoon,jul,30,no,average,69.6
2024-07-30,raddish,monsoon,jul,30,yes,fresh,18.0
2024-07-30,bitter gourd,monsoon,jul,30,no,fresh,65.0
2024-07-30,onion,monsoon,jul,30,no,fresh,91.0
2024-07-30,garlic,monsoon,jul,30,no,fresh,16.0
2024-07-30,cabbage,monsoon,jul,30,no,fresh,77.0
2024-07-30,cauliflower,monsoon,jul,30,no,scrap,24.0
2024-07-30,chilly,monsoon,jul,30,no,fresh,41.0
2024-07-30,okra,monsoon,jul,30,no,average,28.0
2024-07-30,brinjal,monsoon,jul,30,no,fresh,65.0
2024-07-30,ginger,monsoon,jul,30,no,fresh,35.0
2024-07-31,potato,monsoon,jul,30,no,fresh,54.0
2024-07-31,tomato,monsoon,jul,30,no,scrap,10.5
2024-07-31,peas,monsoon,jul,30,no,fresh,40.0
2024-07-31,pumkin,monsoon,jul,30,no,fresh,19.0
2024-07-31,cucumber,monsoon,jul,30,no,fresh,56.0
2024-07-31,pointed gourd,monsoon,jul,30,no,average,33.6
2024-07-31,raddish,monsoon,jul,30,no,average,31.2
2024-07-31,bitter gourd,monsoon,jul,30,no,fresh,40.0
2024-07-31,onion,monsoon,jul,30,no,average,37.6
2024-07-31,garlic,monsoon,jul,30,no,fresh,57.0
2024-07-31,cabbage,monsoon,jul,30,no,fresh,58.0
2024-07-31,cauliflower,monsoon,jul,30,no,fresh,23.0
2024-07-31,chilly,monsoon,jul,30,no,average,32.8
2024-07-31,okra,monsoon,jul,30,no,fresh,51.0
2024-07-31,brinjal,monsoon,jul,30,no,fresh,30.0
2024-07-31,ginger,monsoon,jul,30,no,fresh,65.0
2024-08-01,potato,monsoon,aug,29,no,fresh,35.0
2024-08-01,tomato,monsoon,aug,29,no,scrap,21.5
2024-08-01,peas,monsoon,aug,29,no,average,21.6
2024-08-01,pumkin,monsoon,aug,29,no,scrap,44.0
2024-08-01,cucumber,monsoon,aug,29,no,average,21.6
2024-08-01,pointed gourd,monsoon,aug,29,no,fresh,84.0
2024-08-01,raddish,monsoon,aug,29,no,scrap,6.5
2024-08-01,bitter gourd,monsoon,aug,29,no,fresh,37.0
2024-08-01,onion,monsoon,aug,29,no,fresh,100.0
2024-08-01,garlic,monsoon,aug,29,no,scrap,13.5
2024-08-01,cabbage,monsoon,aug,29,no,scrap,17.0
2024-08-01,cauliflower,monsoon,aug,29,no,average,29.6
2024-08-01,chilly,monsoon,aug,29,no,fresh,55.0
2024-08-01,okra,monsoon,aug,29,no,average,24.8
2024-08-01,brinjal,monsoon,aug,29,no,fresh,82.0
2024-08-01,ginger,monsoon,aug,29,no,fresh,64.0
2024-08-02,potato,monsoon,aug,29,no,scrap,22.5
2024-08-02,tomato,monsoon,aug,29,no,fresh,67.0
2024-08-02,peas,monsoon,aug,29,no,fresh,62.0
2024-08-02,pumkin,monsoon,aug,29,no,fresh,93.0
2024-08-02,cucumber,monsoon,aug,29,yes,fresh,66.0
2024-08-02,pointed gourd,monsoon,aug,29,yes,fresh,21.6
2024-08-02,raddish,monsoon,aug,29,no,fresh,83.0
2024-08-02,bitter gourd,monsoon,aug,29,no,average,39.2
2024-08-02,onion,monsoon,aug,29,no,fresh,87.0
2024-08-02,garlic,monsoon,aug,29,yes,fresh,98.4
2024-08-02,cabbage,monsoon,aug,29,no,scrap,21.0
2024-08-02,cauliflower,monsoon,aug,29,no,fresh,45.0
2024-08-02,chilly,monsoon,aug,29,yes,fresh,78.0
2024-08-02,okra,monsoon,aug,29,no,fresh,20.0
2024-08-02,brinjal,monsoon,aug,29,yes,fresh,72.0
2024-08-02,ginger,monsoon,aug,29,no,average,36.8
2024-08-03,potato,monsoon,aug,29,yes,average,39.36
2024-08-03,tomato,monsoon,aug,29,no,average,20.8
2024-08-03,peas,monsoon,aug,29,yes,fresh,116.4
2024-08-03,pumkin,monsoon,aug,29,yes,fresh,33.6
2024-08-03,cucumber,monsoon,aug,29,yes,fresh,76.8
2024-08-03,pointed gourd,monsoon,aug,29,no,fresh,60.0
2024-08-03,raddish,monsoon,aug,29,yes,average,33.6
2024-08-03,bitter gourd,monsoon,aug,29,no,scrap,22.0
2024-08-03,onion,monsoon,aug,29,no,fresh,55.0
2024-08-03,garlic,monsoon,aug,29,no,fresh,98.0
2024-08-03,cabbage,monsoon,aug,29,no,fresh,45.0
2024-08-03,cauliflower,monsoon,aug,29,no,fresh,85.0
2024-08-03,chilly,monsoon,aug,29,yes,fresh,110.4
2024-08-03,okra,monsoon,aug,29,no,fresh,71.0
2024-08-03,brinjal,monsoon,aug,29,no,fresh,95.0
2024-08-03,ginger,monsoon,aug,29,yes,fresh,109.2
2024-08-04,potato,monsoon,aug,29,yes,fresh,110.4
2024-08-04,tomato,monsoon,aug,29,no,fresh,34.0
2024-08-04,peas,monsoon,aug,29,yes,fresh,21.6
2024-08-04,pumkin,monsoon,aug,29,no,fresh,22.0
2024-08-04,cucumber,monsoon,aug,29,no,fresh,30.0
2024-08-04,pointed gourd,monsoon,aug,29,no,fresh,71.0
2024-08-04,raddish,monsoon,aug,29,no,fresh,50.0
2024-08-04,bitter gourd,monsoon,aug,29,yes,fresh,115.2
2024-08-04,onion,monsoon,aug,29,no,fresh,61.0
2024-08-04,garlic,monsoon,aug,29,yes,fresh,37.2
2024-08-04,cabbage,monsoon,aug,29,no,fresh,43.0
2024-08-04,cauliflower,monsoon,aug,29,no,fresh,97.0
2024-08-04,chilly,monsoon,aug,29,no,fresh,17.0
2024-08-04,okra,monsoon,aug,29,no,fresh,61.0
2024-08-04,brinjal,monsoon,aug,29,no,fresh,49.0
2024-08-04,ginger,monsoon,aug,29,no,average,30.4
2024-08-05,potato,monsoon,aug,29,no,fresh,61.0
2024-08-05,tomato,monsoon,aug,29,no,scrap,22.0
2024-08-05,peas,monsoon,aug,29,no,fresh,80.0
2024-08-05,pumkin,monsoon,aug,29,yes,fresh,81.6
2024-08-05,cucumber,monsoon,aug,29,no,fresh,62.0
2024-08-05,pointed gourd,monsoon,aug,29,no,fresh,39.0
2024-08-05,raddish,monsoon,aug,29,no,average,28.8
2024-08-05,bitter gourd,monsoon,aug,29,no,fresh,15.0
2024-08-05,onion,monsoon,aug,29,no,average,17.6
2024-08-05,garlic,monsoon,aug,29,no,fresh,58.0
2024-08-05,cabbage,monsoon,aug,29,no,scrap,9.0
2024-08-05,cauliflower,monsoon,aug,29,yes,fresh,84.0
2024-08-05,chilly,monsoon,aug,29,yes,average,24.0
2024-08-05,okra,monsoon,aug,29,no,average,76.0
2024-08-05,brinjal,monsoon,aug,29,no,fresh,53.0
2024-08-05,ginger,monsoon,aug,29,no,fresh,71.0
2024-08-06,potato,monsoon,aug,29,no,fresh,85.0
2024-08-06,tomato,monsoon,aug,29,no,scrap,44.5
2024-08-06,peas,monsoon,aug,29,no,fresh,66.0
2024-08-06,pumkin,monsoon,aug,29,no,fresh,17.0
2024-08-06,cucumber,monsoon,aug,29,no,fresh,34.0
2024-08-06,pointed gourd,monsoon,aug,29,no,fresh,82.0
2024-08-06,raddish,monsoon,aug,29,no,fresh,12.0
2024-08-06,bitter gourd,monsoon,aug,29,yes,fresh,81.6
2024-08-06,onion,monsoon,aug,29,no,average,67.2
2024-08-06,garlic,monsoon,aug,29,no,fresh,51.0
2024-08-06,cabbage,monsoon,aug,29,no,fresh,32.0
2024-08-06,cauliflower,monsoon,aug,29,no,fresh,58.0
2024-08-06,chilly,monsoon,aug,29,no,fresh,44.0
2024-08-06,okra,monsoon,aug,29,no,fresh,39.0
2024-08-06,brinjal,monsoon,aug,29,no,average,30.4
2024-08-06,ginger,monsoon,aug,29,no,fresh,28.0
2024-08-07,potato,monsoon,aug,29,no,fresh,94.0
2024-08-07,tomato,monsoon,aug,29,no,fresh,41.0
2024-08-07,peas,monsoon,aug,29,no,average,52.0
2024-08-07,pumkin,monsoon,aug,29,no,fresh,98.0
2024-08-07,cucumber,monsoon,aug,29,no,average,58.4
2024-08-07,pointed gourd,monsoon,aug,29,no,fresh,68.0
2024-08-07,raddish,monsoon,aug,29,no,fresh,68.0
2024-08-07,bitter gourd,monsoon,aug,29,no,average,67.2
2024-08-07,onion,monsoon,aug,29,yes,fresh,55.2
2024-08-07,garlic,monsoon,aug,29,no,fresh,97.0
2024-08-07,cabbage,monsoon,aug,29,no,scrap,11.0
2024-08-07,cauliflower,monsoon,aug,29,no,fresh,32.0
2024-08-07,chilly,monsoon,aug,29,no,fresh,98.0
2024-08-07,okra,monsoon,aug,29,no,fresh,24.0
2024-08-07,brinjal,monsoon,aug,29,no,average,75.2
2024-08-07,ginger,monsoon,aug,29,no,scrap,8.5
2024-08-08,potato,monsoon,aug,29,yes,fresh,85.2
2024-08-08,tomato,monsoon,aug,29,no,fresh,61.0
2024-08-08,peas,monsoon,aug,29,yes,average,95.04
2024-08-08,pumkin,monsoon,aug,29,no,average,55.2
2024-08-08,cucumber,monsoon,aug,29,no,scrap,22.0
2024-08-08,pointed gourd,monsoon,aug,29,no,fresh,98.0
2024-08-08,raddish,monsoon,aug,29,no,fresh,49.0
2024-08-08,bitter gourd,monsoon,aug,29,no,average,63.2
2024-08-08,onion,monsoon,aug,29,no,fresh,58.0
2024-08-08,garlic,monsoon,aug,29,yes,fresh,19.2
2024-08-08,cabbage,monsoon,aug,29,no,fresh,73.0
2024-08-08,cauliflower,monsoon,aug,29,no,fresh,42.0
2024-08-08,chilly,monsoon,aug,29,no,average,51.2
2024-08-08,okra,monsoon,aug,29,no,fresh,49.0
2024-08-08,brinjal,monsoon,aug,29,no,fresh,20.0
2024-08-08,ginger,monsoon,aug,29,no,average,56.8
2024-08-09,potato,monsoon,aug,29,yes,fresh,72.0
2024-08-09,tomato,monsoon,aug,29,no,fresh,78.0
2024-08-09,peas,monsoon,aug,29,no,fresh,40.0
2024-08-09,pumkin,monsoon,aug,29,no,fresh,25.0
2024-08-09,cucumber,monsoon,aug,29,yes,scrap,34.2
2024-08-09,pointed gourd,monsoon,aug,29,no,fresh,61.0
2024-08-09,raddish,monsoon,aug,29,no,scrap,5.5
2024-08-09,bitter gourd,monsoon,aug,29,no,fresh,81.0
2024-08-09,onion,monsoon,aug,29,no,scrap,23.5
2024-08-09,garlic,monsoon,aug,29,no,fresh,41.0
2024-08-09,cabbage,monsoon,aug,29,no,fresh,92.0
2024-08-09,cauliflower,monsoon,aug,29,no,fresh,91.0
2024-08-09,chilly,monsoon,aug,29,yes,average,77.76
2024-08-09,okra,monsoon,aug,29,yes,fresh,68.4
2024-08-09,brinjal,monsoon,aug,29,no,fresh,18.0
2024-08-09,ginger,monsoon,aug,29,no,fresh,100.0
2024-08-10,potato,monsoon,aug,29,no,fresh,88.0
2024-08-10,tomato,monsoon,aug,29,yes,average,74.88
2024-08-10,peas,monsoon,aug,29,no,fresh,68.0
2024-08-10,pumkin,monsoon,aug,29,yes,average,51.84
2024-08-10,cucumber,monsoon,aug,29,no,average,56.0
2024-08-10,pointed gourd,monsoon,aug,29,no,fresh,75.0
2024-08-10,raddish,monsoon,aug,29,no,fresh,22.0
2024-08-10,bitter gourd,monsoon,aug,29,no,fresh,59.0
2024-08-10,onion,monsoon,aug,29,no,fresh,66.0
2024-08-10,garlic,monsoon,aug,29,no,scrap,27.5
2024-08-10,cabbage,monsoon,aug,29,no,fresh,51.0
2024-08-10,cauliflower,monsoon,aug,29,yes,fresh,12.0
2024-08-10,chilly,monsoon,aug,29,no,fresh,39.0
2024-08-10,okra,monsoon,aug,29,yes,fresh,116.4
2024-08-10,brinjal,monsoon,aug,29,yes,fresh,86.4
2024-08-10,ginger,monsoon,aug,29,yes,fresh,26.4
2024-08-11,potato,monsoon,aug,29,no,fresh,63.0
2024-08-11,tomato,monsoon,aug,29,no,fresh,45.0
2024-08-11,peas,monsoon,aug,29,no,fresh,68.0
2024-08-11,pumkin,monsoon,aug,29,yes,fresh,12.0
2024-08-11,cucumber,monsoon,aug,29,no,scrap,49.5
2024-08-11,pointed gourd,monsoon,aug,29,no,fresh,54.0
2024-08-11,raddish,monsoon,aug,29,no,fresh,60.0
2024-08-11,bitter gourd,monsoon,aug,29,no,fresh,75.0
2024-08-11,onion,monsoon,aug,29,no,fresh,28.0
2024-08-11,garlic,monsoon,aug,29,no,fresh,13.0
2024-08-11,cabbage,monsoon,aug,29,no,fresh,18.0
2024-08-11,cauliflower,monsoon,aug,29,no,fresh,17.0
2024-08-11,chilly,monsoon,aug,29,no,fresh,82.0
2024-08-11,okra,monsoon,aug,29,yes,fresh,117.6
2024-08-11,brinjal,monsoon,aug,29,no,fresh,75.0
2024-08-11,ginger,monsoon,aug,29,no,scrap,8.5
2024-08-12,potato,monsoon,aug,29,no,fresh,84.0
2024-08-12,tomato,monsoon,aug,29,yes,fresh,30.0
2024-08-12,peas,monsoon,aug,29,yes,fresh,94.8
2024-08-12,pumkin,monsoon,aug,29,no,fresh,66.0
2024-08-12,cucumber,monsoon,aug,29,no,fresh,44.0
2024-08-12,pointed gourd,monsoon,aug,29,yes,average,56.64
2024-08-12,raddish,monsoon,aug,29,yes,fresh,80.4
2024-08-12,bitter gourd,monsoon,aug,29,no,fresh,54.0
2024-08-12,onion,monsoon,aug,29,no,fresh,25.0
2024-08-12,garlic,monsoon,aug,29,no,fresh,21.0
2024-08-12,cabbage,monsoon,aug,29,no,fresh,24.0
2024-08-12,cauliflower,monsoon,aug,29,no,fresh,50.0
2024-08-12,chilly,monsoon,aug,29,no,fresh,52.0
2024-08-12,okra,monsoon,aug,29,no,fresh,73.0
2024-08-12,brinjal,monsoon,aug,29,no,fresh,68.0
2024-08-12,ginger,monsoon,aug,29,no,fresh,16.0
2024-08-13,potato,monsoon,aug,29,no,fresh,64.0
2024-08-13,tomato,monsoon,aug,29,no,fresh,33.0
2024-08-13,peas,monsoon,aug,29,no,fresh,79.0
2024-08-13,pumkin,monsoon,aug,29,no,fresh,71.0
2024-08-13,cucumber,monsoon,aug,29,no,scrap,13.0
2024-08-13,pointed gourd,monsoon,aug,29,no,fresh,20.0
2024-08-13,raddish,monsoon,aug,29,yes,average,45.12
